BEL-ID	BEL original	Sentence	Sentence ID	PMID
BEL:20000650	a(CHEBI:"hyaluronic acid") increases p(HGNC:CD44)	The requirement for CD44 binding and hyaluronan internalization could be bypassed by intracellular administration of hyaluronan oligosaccharides (10-18-mer) in lipopolysaccharide-primed macrophages	SEN:10000436	19258328
BEL:20000666	a(CHEBI:"leukotriene B4") directlyIncreases tscript(p(HGNC:PPARA))	Agonists of the nuclear LTB(4) receptor peroxisome proliferator-activated receptor-alpha, 8(S)-hydroxyeicosatetraenoic acid and 5,8,11,14-eicosatetraynoic acid, inhibited release of both IL-12 p40 and IL-10.	SEN:10000450	16313356
BEL:20000668	a(CHEBI:"leukotriene B4") directlyIncreases tscript(p(HGNC:PPARA))	Leukotriene B4, a potent chemotactic agent that initiates, coordinates, sustains and amplifies the inflammatory response, is shown to be an activating ligand for the transcription factor PPARalpha.	SEN:10000452	8900274
BEL:20000672	a(CHEBI:lipopolysaccharide) directlyIncreases cat(p(HGNC:TLR4))	In response to lipopolysaccharide (LPS) exposure, macrophages activate the transcription of a large number of pro-inflammatory genes by way of signaling pathways downstream of the LPS receptor, Toll-Like Receptor 4.	SEN:10000456	15107417
BEL:20000674	a(CHEBI:lipopolysaccharide) directlyIncreases cat(p(HGNC:TLR4))	LPS-induced Bambi downregulation and sensitization to TGF-beta is mediated by a MyD88-NF-kappaB-dependent pathway	SEN:10000458	17952090
BEL:20000686	a(CHEBI:ozone) increases a(CHEBI:"reactive oxygen species")	Ozone and oxysterols induced apoptosis and cytotoxicity in ATI-like cells. They also generated reactive oxygen species and DNA damage. 	SEN:10000470	20219673
BEL:20000688	a(CHEBI:quercetin) increases cat(p(HGNC:SIRT1))	Naturally occurring dietary polyphenols, such as resveratrol, curcumin, quercetin, and catechins, have antioxidant and anti-inflammatory properties via modulating different pathways, such as NF-kappaB- and mitogen activated protein kinase-dependent signaling pathways. In addition, these polyphenols have also been shown to activate SIRT1 directly or indirectly in a variety of models. 	SEN:10000420	20450879
BEL:20000706	a(CHEBI:"reactive oxygen species") increases cat(p(HGNC:ADAM17))	We conclude that HNE induces MUC5AC mucin expression via a cascade involving PKC-ROS-TACE in human airway epithelial cells.	SEN:10000488	16148149
BEL:20000716	a(CHEBI:"reactive oxygen species") increases kin(p(HGNC:MAP3K5))	Treatment with PM2.5 resulted in the ROS-mediated activation of the oxidant-sensitive kinase ASK1 and its downstream kinase JNK.	SEN:10000498	19033436
BEL:20000718	a(CHEBI:"reactive oxygen species") increases kin(p(HGNC:MAPK1))	In cycling cells, the effects of Nox1 were dose dependent: levels of Nox1 that induced 3- to 10-fold increases in ROS promoted phosphorylation of ERK1/2 and expression of cyclin D1,	SEN:10000500	16987002
BEL:20000724	a(CHEBI:"reactive oxygen species") increases kin(p(HGNC:MAPK3))	In cycling cells, the effects of Nox1 were dose dependent: levels of Nox1 that induced 3- to 10-fold increases in ROS promoted phosphorylation of ERK1/2 and expression of cyclin D1,	SEN:10000500	16987002
BEL:20000750	a(CHEBI:"reactive oxygen species") increases p(HGNC:CCL3)	Cigarette smoke extract induces the release of the chemokines CCL3 and CXCL2 (but not cytokines), via the generation of reactive oxygen species (ROS)	SEN:10000522	19293939
BEL:20000752	a(CHEBI:"reactive oxygen species") increases p(HGNC:CXCL2)	Cigarette smoke extract induces the release of the chemokines CCL3 and CXCL2 (but not cytokines), via the generation of reactive oxygen species (ROS)	SEN:10000522	19293939
BEL:20000764	a(CHEBI:resveratrol) increases cat(p(HGNC:SIRT1))	Pre-treatment of endothelial cells with resveratrol significantly attenuated the CSE- and oxidant-mediated SIRT1 levels and eNOS acetylation. 	SEN:10000532	20102704
BEL:20000766	a(CHEBI:"sphingosine 1-phosphate") decreases bp(GOBP:"apoptotic process")	We demonstrate that inactivation of the S1P producing enzyme, sphingosine kinase, leads to cell death in cardiac tissue which is rescued by exogenous S1P treatment.	SEN:10000534	16434032
BEL:20000772	a(CHEBI:thapsigargin) increases bp(GOBP:"response to endoplasmic reticulum stress")	selective hypersensitivity to apoptosis induced by ER stress agents (thapsigargin, tunicamycin, brefeldin A), but not to stimulators of mitochondrial or TNF/Fas-death receptor apoptosis pathways.	SEN:10000540	15304216
BEL:20000774	a(CHEBI:thapsigargin) increases bp(GOBP:"response to endoplasmic reticulum stress")	Thapsigargin, an endoplasmic reticulum (ER) stress-inducing agent, significantly decreased threonine32-phosphorylation of FOXO3a, and increased nuclear and decreased cytosolic FOXO3a, suggesting that thapsigargin activates FOXO3a.	SEN:10000542	15207915
BEL:20000776	a(CHEBI:"thromboxane A2") increases bp(GOBP:"macrophage activation")	These observations suggested that the inverse gene expression of PGIS and TXS in macrophages contributes to immune responses by modulating the relative levels of prostacyclin and thromboxane A2.	SEN:10000544	9202154
BEL:20000936	bp(GOBP:"cell migration") increases bp(GOBP:"wound healing")	Wound healing is a complex process requiring the collaborative efforts of different tissues and cell lineages, and involving the coordinated interplay of several phases of proliferation, migration, matrix synthesis and contraction.	SEN:10000686	15642097
BEL:20000938	bp(GOBP:"hyperosmotic response") increases kin(p(HGNC:MAPK14))	RNA interference (RNAi) demonstrates that MEKK3 and the scaffold protein are required for p38 activation in response to sorbitol-induced hyperosmolarity.	SEN:10000688	14634666
BEL:20000942	bp(GOBP:"hyperosmotic response") increases p(HGNC:NRG1)	We investigated upstream components of the response to hypertonicity in lung epithelial cells and found that before extracellular signal-regulated kinase activation and aquaporin synthesis, the membrane-bound prohormone neuregulin 1-beta is cleaved and binds to human epidermal growth factor receptor 3 (HER3). 	SEN:10000692	15498868
BEL:20000944	bp(GOBP:"hyperosmotic response") increases tscript(p(HGNC:HIF1A))	Cotransfections of AQP5-luciferase with HIF-1alpha and HIF-1beta expression plasmids in MLE-15 cells led to dose-dependent transcriptional enhancement, which was partially abrogated by mutagenesis of putative HIF-1alpha binding sites in the proximal AQP5 promoter.Importantly, hypertonic induction of AQP5 was significantly inhibited by preventing HIF-1alpha induction with small interfering RNA. 	SEN:10000694	17108010
BEL:20000966	bp(GOBP:"mast cell activation") increases p(HGNC:IL13)	In the light of recent reports that strongly support critical roles for IL-9 and IL-13 in allergic lung inflammation, our results emphasize the potential clinical importance of LPS as an enhancer of mast cell-derived IL-9 and IL-13 production in the course of inflammatory reactions and allergic diseases.	SEN:10000710	11254693
BEL:20000968	bp(GOBP:"mast cell activation") increases p(HGNC:IL9)	In the light of recent reports that strongly support critical roles for IL-9 and IL-13 in allergic lung inflammation, our results emphasize the potential clinical importance of LPS as an enhancer of mast cell-derived IL-9 and IL-13 production in the course of inflammatory reactions and allergic diseases.	SEN:10000710	11254693
BEL:20000970	bp(GOBP:"necrotic cell death") increases p(HGNC:HMGB1)	HMGB1 protein is not released by apoptotic cells but is passively released by necrotic or damaged somatic and immune cells and it functions as a major stimulus of necrosis-induced inflammation. 	SEN:10000712	15387080
BEL:20000978	bp(GOBP:"cellular response to DNA damage stimulus") increases kin(p(HGNC:ATR))	 Treatment with estrogen can block DNA damage-induced senescence. Moreover, WRN is suppressed by ATR that is activated by DNA damage, whereas WRN can be induced by ATR elimination. 	SEN:10000720	20395656
BEL:20000982	bp(GOBP:"cellular response to DNA damage stimulus") increases kin(p(HGNC:CHEK1))	We have shown recently that DNA damage effector kinase Chk1 is phosphorylated in vitro by protein kinase B/Akt (PKB/Akt) on serine 280. Activation of Chk1 by DNA damage in vivo is suppressed in presence of activated PKB. In this study we show that Chk1 is phosphorylated by PKB in vivo, and that increased phosphorylation by PKB on serine 280 correlates with impairment of Chk1 activation by DNA damage.	SEN:10000724	15107605
BEL:20001000	bp(GOBP:"response to endoplasmic reticulum stress") increases tscript(p(HGNC:ATF6))	These results suggest that specific ER stress signaling transmitted by ATF6 leads to naturally occurring apoptosis during muscle development.	SEN:10000742	15897261
BEL:20001012	bp(GOBP:"response to hypoxia") increases bp(GOBP:glycolysis)	The incubation of activated monocytes with oligomycin, an inhibitor of oxidative phosphorylation, or under hypoxic conditions activated AMPK and further increased iPFK-2 activity, fructose 2,6-bisphosphate content, and glycolysis.	SEN:10000752	12065600
BEL:20001026	bp(GOBP:"response to hypoxia") increases p(HGNC:EDN1)	Plasma and lung endothelin-1 levels were increased by chronic hypoxia, but these levels were not significantly different between the 2 genotypes.	SEN:10000766	11230292
BEL:20001036	bp(GOBP:"response to hypoxia") increases p(HGNC:VEGFA)	Both glucose and pH significantly affected VEGF production induced by low oxygen.	SEN:10000776	9746434
BEL:20001050	bp(GOBP:"response to hypoxia") increases tscript(p(HGNC:HIF1A))	Our results suggest that activation of HIF-1alpha by hypoxia decreases HDAC2 levels, resulting in amplified inflammation	SEN:10000790	19880520
BEL:20001052	bp(GOBP:"response to hypoxia") increases tscript(p(HGNC:HIF1A))	These results suggest the dependence of G6PD gene expression on HIF	SEN:10000792	15225644
BEL:20001056	bp(GOBP:"response to hypoxia") increases tscript(p(HGNC:HIF1A))	To examine whether this up-regulation of Met was directly induced by HIF-1alpha, we performed the chromatin immunoprecipitation assay, which revealed that HIF-1alpha binds to the promoter region of the Met gene under low-oxygen tension.	SEN:10000796	16099863
BEL:20001058	bp(GOBP:"response to hypoxia") increases tscript(p(HGNC:HIF1A))	Up-regulation of NPM is hypoxia-inducible factor-1 (HIF-1)-dependent. The NPM promoter encodes a functional HIF-1-responsive element that can be activated by hypoxia or forced expression of HIF-1alpha.	SEN:10000798	15310764
BEL:20001060	bp(GOBP:"response to ionizing radiation") increases gtp(p(HGNC:RHOB))	The increase in RhoB activity after genotoxic stress is associated with increased activity of the nuclear guanine nucleotide exchange factors (GEFs), Ect2 and Net1, but not the cytoplasmic GEFs p115 RhoGEF or Vav2.	SEN:10000800	21373644
BEL:20001074	bp(GOBP:"response to oxidative stress") increases kin(p(HGNC:MAP3K5))	Taken together, glucose deprivation-induced metabolic oxidative stress may activate ASK1 through two different pathways: glutathione-dependent GRX-ASK1 and glutathione-independent TRX-ASK1 pathways.	SEN:10000812	12723971
BEL:20001080	bp(GOBP:"response to UV") increases bp(GOBP:"cellular response to DNA damage stimulus")	This type of radiation generates reactive oxygen species and consequently induces DNA damage.	SEN:10000818	11750059
BEL:20001108	cat(complex(p(HGNC:TSC1),p(HGNC:TSC2))) directlyDecreases gtp(p(HGNC:RHEB))	TSC2 is a GTPase-activating protein (GAP) toward Rheb, a Ras family GTPase	SEN:10000844	12869586
BEL:20001116	cat(p(HGNC:ADAM17)) increases p(HGNC:MUC5AC)	We conclude that HNE induces MUC5AC mucin expression via a cascade involving PKC-ROS-TACE in human airway epithelial cells.	SEN:10000488	16148149
BEL:20001118	cat(p(HGNC:ADAM17)) increases p(HGNC:TGFA)	HNE induces MUC5AC mucin production involving reactive oxygen species (ROS) generation and TGF-alpha-dependent epidermal growth factor receptor (EGFR) activation in human airway epithelial cells. However, the molecular mechanisms involved in these responses are not defined. TNF-alpha-converting enzyme (TACE) cleaves pro-TGF-alpha into soluble TGF-alpha and can be activated by ROS	SEN:10000852	16148149
BEL:20001120	cat(p(HGNC:ADORA2A)) increases p(HGNC:VEGFA)	We propose a novel signaling pathway in murine macrophages involving synergy between TLRs 2, 4, 7, and 9 and A(2A)Rs, that up-regulates VEGF and down-regulates TNFalpha expression, thus acting as an angiogenic switch	SEN:10000854	12875990
BEL:20001128	cat(p(HGNC:AGTR1)) increases p(HGNC:TGFB1)	Collagen synthesis is activated via the angiotensin II type 1 (AT1) receptor. We demonstrate that transforming growth factor-beta1, a major product of stimulated AT1 receptor, does not activate solely collagen synthesis but synergistically the synthesis of hnRNP A1, E1, and K as well.	SEN:10000860	15514164
BEL:20001150	cat(p(HGNC:BAD)) increases cat(p(HGNC:BAK1))	BAD displaces tBID, BIM or PUMA from BCL-2-BCL-X(L) to activate BAX-BAK, whereas NOXA specifically antagonizes MCL-1.	SEN:10000880	17115033
BEL:20001152	cat(p(HGNC:BAD)) increases cat(p(HGNC:BAX))	BAD displaces tBID, BIM or PUMA from BCL-2-BCL-X(L) to activate BAX-BAK, whereas NOXA specifically antagonizes MCL-1.	SEN:10000880	17115033
BEL:20001154	cat(p(HGNC:BAX)) increases bp(GOBP:"apoptotic process")	JNK is essential for UV-stimulated apoptosis mediated by the mitochondrial pathway by a Bax/Bak-dependent mechanism	SEN:10000882	12591950
BEL:20001164	cat(p(HGNC:BCL2L11)) increases bp(GOBP:"apoptotic process")	JNK phosphorylates two members of the BH3-only subgroup of Bcl2-related proteins (Bim and Bmf)	SEN:10000892	12591950
BEL:20001174	cat(p(HGNC:CASP3)) directlyIncreases kin(p(HGNC:PAK2))	p21-activated protein kinase gamma-PAK (Pak2, PAK I) is cleaved by CPP32 (caspase 3) during apoptosis and plays a key role in regulation of cell death. In vitro, CPP32 cleaves recombinant gamma-PAK into two peptides; 1-212 contains the majority of the regulatory domain whereas 213-524 contains 34 amino acids of the regulatory domain plus the entire catalytic domain.	SEN:10000902	9786869
BEL:20001178	cat(p(HGNC:CASP3)) increases bp(GOBP:"apoptotic process")	apoptosis inhibition with a caspase inhibitor (N-benzylcarboxy-Val-Ala-Asp-fluoromethyl-ketone) or a null mutation of caspase-3 blocked this DNA injury and apoptosis response and significantly ameliorated IFN-gamma-induced emphysema. 	SEN:10000906	15944319
BEL:20001180	cat(p(HGNC:CASP3)) increases bp(GOBP:"apoptotic process")	Exposure of hBEC to CS or CS extract (CSE) caused expression of endogenous ER stress markers GRP78 and CHOP and induction of apoptosis evidenced by nuclear condensation, membrane blebbing, and activation of caspase-3 and caspase-4	SEN:10000908	18394432
BEL:20001182	cat(p(HGNC:CASP3)) increases bp(GOBP:"apoptotic process")	Preincubation with the caspase-9 inhibitor z-LEHD-fmk, the caspase-3 inhibitor z-DEVD-fmk, or the specific pan-caspase inhibitor Q-VD-oph decreased the percentage of propidium iodide-positive neurons	SEN:10000910	19235896
BEL:20001190	cat(p(HGNC:CASP4)) increases bp(GOBP:"apoptotic process")	Exposure of hBEC to CS or CS extract (CSE) caused expression of endogenous ER stress markers GRP78 and CHOP and induction of apoptosis evidenced by nuclear condensation, membrane blebbing, and activation of caspase-3 and caspase-4	SEN:10000908	18394432
BEL:20001196	cat(p(HGNC:CASP8)) increases cat(p(HGNC:BID))	Apo2L/TRAIL-induced apoptosis involves caspase-8-mediated cleavage of BID.	SEN:10000922	12154014
BEL:20001198	cat(p(HGNC:CASP8)) increases cat(p(HGNC:BID))	BACKGROUND: Following cleavage by caspase 8, the C-terminus of Bid translocates from the cytosol to the mitochondria that is dependent upon structures formed by the mitochondrial-specific lipid cardiolipin. Once associated with mitochondria, truncated Bid (tBid) causes the potent release of cytochrome c, endonuclease G, and smac.	SEN:10000924	11716782
BEL:20001222	cat(p(HGNC:CCR7)) increases kin(p(HGNC:MAP2K4))	CCL19 also increased interaction between phospho-JNK and phospho-mitogen-activated protein kinase kinase (MKK) 4 but not phospho-MKK7 in mature DCs, suggesting that the JNK activation is mediated via MKK4	SEN:10000948	16027136
